index,episode no,name,line
590,286,anwar,"یو, دو, تریس, چار, پینچ- ابھی جتنا میرے کو گنتی آتی ہے اس سے میرا خیال ہے چار پانچ زیادہ ہوگا۔ "
591,286,moeen,آپ خود سوات میں کیا کرتے تھے؟ 
592,286,anwar,"میں سوات میں میرا جو تھا, چار ڈی وی ڈی کی دکان تھا, ایک پکچر سینما تھا میرا اور ایک ہوٹل تھا۔ "
593,286,moeen,ہوٹل کا نام کیا تھا؟ 
594,286,anwar,ہوٹل کا نام تھا مددگار۔ 
595,286,moeen,کراچی میں مددگار پولیس والوں کو کہتے ہیں۔ 
596,286,anwar,"اچھا ہمارا بھی ادھر آتا تھا، مددگار لوگ آتا تھا مطلب پولیس والا آتا تھا, اور چار, چار, پانچ, پانچ پولیس والا جو تھا وہ آتا تھا۔ "
597,286,moeen,ہوٹل میں آپ کے؟ 
598,286,anwar,ہاں۔ 
599,286,moeen,کیوں؟ 
600,286,anwar,اپنا ڈی ایس پی کو لینے کے لیے آتا تھا۔ 
601,286,moeen,آپ کا شمار تو سوات کے معتبر لوگوں میں ہوتا ہوگا۔ 
602,286,anwar,ہاں؟ 
603,286,moeen,آپ کا شمار تو سوات کے معتبر لوگوں میں ہوتا ہوگا۔ 
604,286,anwar,یہ بات تم چھوڑو۔ تم میرے کو یہ بتاؤ کہ یہ بم کس نے ایجاد کیا؟ 
605,286,moeen,ڈاکٹر قدیر نے۔ 
606,286,anwar,"نہیں, ہم وہ والا بم کا بات کرتے ہیں جس سے نسخان ہوتے ہیں۔ یہ بم جو ہے یہ کس گوتی کا پتر نے ایجاد کیا؟ "
607,286,moeen,آپ کو پنجابی آتی ہے؟ 
608,286,anwar,نہیں آتی تو یہ ہم کو مہینوں تک نہیں آتی مگر جو غصہ آتا ہے تو اکثر یاد آتی ہے۔ 
609,286,moeen,شعر بدل دیا آپ نے مگر وزن میں پڑھا- 
610,286,anwar,ہاں- 
611,286,moeen,بہت اچھا لگا مجھے- 
612,286,anwar,ہاں- 
613,286,moeen,تو یہ اس بم سے کیا نقصان ہوا آپ کو؟ 
614,286,anwar,نقصان ہوا؟ تم کیسا بات کرتے ہیں؟ میرا چار ڈی وی ڈی کی دکان میں بم، میرا پکچر ہاؤس کے اندر میں بم، میرا ہوٹل میں بم۔ خدایا! 
615,286,moeen,چار ڈی وی ڈی کی دکانیں، ایک پکچر ہاؤس- 
616,286,anwar,ہاں- 
617,286,moeen,ایک ہوٹل- 
618,286,anwar,ہاں- 
619,286,moeen,آپ کی آمدنی تو بہت ہوتی ہے۔ 
620,286,anwar,"ہاں بہت آمدنی ہوتا تھا، چار ڈی وی ڈی کی دکان سے اور, ہے، پکچر ہاؤس سے میرا بہت آمدنی ہوتا تھا۔ ہوٹل میرا نسخان میں جاتا تھا۔ "
621,286,moeen,کیوں؟ 
622,286,anwar,"وہ بات یہ ہے کہ ہمارا پاکستانی پولیس والوں کے ساتھ میں یہ پرابلم ہے کہ وہ ادھر آتا تھا اور ایک گھنٹے, دو گھنٹا کے لیے میرا ہوٹل مانگتا تھا۔ لیکن پھر دس, پندرہ منٹ میں خالی کر کے چلا جاتا تھا۔ "
623,286,moeen,کیوں؟ 
624,286,anwar,وہ میرا خیال یہ ہے کہ پریس کے ڈر سے۔ 
625,286,moeen,پریس کے ڈر سے؟ 
626,286,anwar,"ہاں میرا مطلب ہے چاپے کا ڈر سے, غلطی سے منہ سے پریس نکل گیا۔ "
627,286,moeen,"فلم, میوزک, ہوٹل۔ "
628,286,anwar,ہاں۔ 
629,286,moeen,یہ سب کچھ آپ کو وراثت میں ملا؟ 
630,286,anwar,"وراثت اللہ خان سے زیادہ خبیث آدمی تم کو پورا امریکہ میں نہیں ملے گا, میرا سسار ہے۔ "
631,286,moeen,"نہیں, وراثت کا مطلب ہے کہ باپ دادا بھی یہی کام کرتے تھے۔ "
632,286,anwar,"دیکھو میرا والد صاحب جو ہے اللہ خدا ان کو خوش رکھے, ان کا زندگیاں لنگ دراز کرے. میرا والد صاحب جو ہے وہ چوبیس گھنٹہ ادھر پلنگ کے اوپر بھی لیٹا رہتا ہے, ٹھیک ہے! جب بھی اٹھتا ہے تو یوٹیوب دیکھتا ہے کہ دیکھتا ہے؟- "
633,286,moeen,یوٹیوب- 
634,286,anwar,"یوٹیوب دیکھتا ہے۔ دادا کا میرے معلوم کیا ہے لیکن دادا کا کوئی خاص پتہ نہیں لگا کہ دادا کیا چیز دیکھتا تھا۔ لیکن ایک بات میں نے بڑھا ادھر اپنے علاقے میں سنا ہے, دادا کے بارے میں, کہ دادا کے بارے میں جو ہے وہ انگریز لوگ اس کو جب دیکھتا تھا میرے دادا کو بھی, بولتا تھا گاڈ سیو می, اور بھاگتا تھا۔ "
635,286,moeen,آپ سوات سے کراچی کیوں آگئے؟ 
636,286,anwar,ہاں- 
637,286,moeen,آپ سوات سے کراچی کیوں آئے؟ 
638,286,anwar,کیا بولا تم نے؟ سوال کیا کیا ہے؟ 
639,286,moeen,سوات سے کراچی کیوں آگ 
640,286,anwar, انسان کو تو شروع سے پکا مسلمان ہونا چاہیے۔ 
641,286,moeen,بچے ہیں آپ کے؟ 
642,286,anwar,ہاں، آٹھ۔ 
643,286,moeen,ماشاءاللہ! کیا کرتے ہیں؟ 
644,286,anwar,وہ ڈی وی ڈی کی کاپی بناتے ہیں۔ دارالدرک ڈی وی ڈی کی کاپی بناتا ہے، ا، ایک جو ہے وہ سب کے ساتھ بیٹھ کے دیکھنے والا، ایک جو ہے وہ اکیلے میں دیکھنے والا۔ تم کو کون سا پسند ہے؟ سب کے ساتھ بیٹھ کے دیکھنے والا یا اکیلے میں دیکھنے والا? 
645,286,moeen,نہیں مجھے نہیں پسند ہے۔ 
646,286,anwar,ہہں! 
647,286,moeen,میں نہیں دیکھتا ڈی وی ڈی۔ 
648,286,anwar,ہاں، جھوٹا ہے تم۔ جھوٹ بولتے ہیں۔ تمہارا منہ سے لگ رہا ہے چلکوٹا، تم جھوٹ بولتے ہیں۔ تم جھوٹ بولتے ہو۔ تم دیکھو پروگرام کے بعد میں تم میرے سے مانگ لیگا ۔ 
649,286,moeen,آپ میری بات رہنے دیں۔ 
650,286,anwar,ہاں۔ 
651,286,moeen,آپ صرف اپنی بات کریں۔ 
652,286,anwar,ٹھیک ہے۔ 
653,286,moeen,سیاست سے دلچسپی ہے آپکی؟ 
654,286,anwar,نہیں، نہیں، خدا یا! سیاست نے تو بڑا غرق کیا ہے۔ سیاست میاست کی ضرورت نہیں ہے۔ سیاست میں دلچسپی بھی نہیں ہے۔ دو چار سیاستدان والا ہے، میرا دوست ہے۔ وہ ادھر آتا تھا جب بھی میرا ہوٹل تھا ادھر وہاں پر، سوات میں، تو آتا تھا۔ 
655,286,moeen,تو کتنی دیر کے لیے آتے تھے؟ 
656,286,anwar,"آتا تھا وہ لوگ تو, رکتا تھا، لمبا ٹائم رکتا تھا۔ "
657,286,moeen,کیا کرتے تھے؟ 
658,286,anwar,بڑی مشکل سے واپس جاتا تھا وہ لوگ۔ 
659,286,moeen,خان صاحب، اگر ہم دیکھیں آجکل کے حالات تو صدر صاحب جاپان گئے ہوئے ہیں۔ فرینڈز آف پاکستان جو دوسرے ملک ہیں- 
660,286,anwar,ہم۔ 
661,286,moeen,وہ پاکستان کی امداد کرنا چاہ رہے ہیں۔ اگر یہ پیسے مل گئے جو فرینڈز آف پاکستان نے دے دیے تو ممکن ہے کہ ہمارے حالات صحیح ہو جائیںگے۔ 
662,286,anwar,فرینڈ آف پاکستان کدھر ہے؟ 
663,286,moeen,یہ جو دوسرے ممالک باہر ہیں، دوسرے- 
664,286,anwar,یہ دوسرے ممالک کی کیوں بات کرتا ہے؟ تم اپنے مملک کی بات کرو. پاکستان کے اندرکتنا لوگ ہیں جو فرینڈز آف پاکستان ہیں؟ بولو! کیوں بلا گیا تم کو منہ میں؟ 
665,286,moeen,سولہ کروڑ لوگ پاکستان کے دوست ہیں۔ 
666,286,anwar,کیا بولا؟ 
667,286,moeen,سولہ کروڑ لوگ پاکستان کے دوست ہیں۔ 
668,286,anwar,پاکستان میں نہ گھی ہے، نہ شکر ہے۔ اگر ہوتا تو میں بولتا تیرا منہ میں گھی شکر ہے۔ ایسا بیٹھ کے بک بک کرنے کا کچھ فائدہ نہیں ہے کہ سولہ کروڑ عوام جو ہے پاکستان کے دوست ہیں۔ جھوٹ مت بولو- 
669,286,moeen,آپ کو- 
670,286,anwar,-سچ سچ بات کرو۔ 
671,286,moeen,آپ کو پاکستان سے محبت ہے؟ 
672,286,anwar,ہہہہہ؟ 
673,286,moeen,آپ کو پاکستان سے محبت ہے؟ 
674,286,anwar,میرے کو ایک سے محبت ہوا جو، اس سے میں نے شادی بنایا۔ 
675,286,moeen,نہیں، نہیں، میں آپ سے سوال دوسرا کر رہا ہوں۔ 
676,286,anwar,کیا؟ 
677,286,moeen,آپ کو پاکستان سے محبت ہے؟ 
678,286,anwar,اچھا یہ سوال کیا میرے کو پاکستان سے محبت ہے؟ یہ سوال کیا ہے؟ 
679,286,moeen,جی۔ 
680,286,anwar,میرے کو پاکستان سے جتنا محبت ہے اتنا تو کسی کو بھی نہیں ہو سکتا۔ میں دن میں دس، پندرہ مرتبہ بولتا ہے، پاکستان زنداباد! 
681,286,moeen,آپ دن بھر میں دس مرتبہ کیوں بولتے ہیں پاکستان زنداباد؟ 
682,286,anwar,ہم ایک انڈیا کا فلم کا ڈی وی ڈی منگلاتا ہے، اس کا پانچ سو کاپی بناتا ہے، یہ تو کٹا کٹ ایسا ایسا بیک جاتا ہے تو آٹومیٹک منہ سے نکل جاتا ہے، پاکستان زنداباد! 
683,286,moeen,یہ تو بے معنی ہوئی! 
684,286,anwar,ادھر کون ایمانی سے کام کرتا ہے؟ 
685,286,moeen,بھئی آپ اپنی بات کریں نا۔ 
686,286,anwar,اب ہم سوچتے ہیں کہ سکون سے زندگی گزارے گا، بہت سکون سے زندگی گزارے گا، یہ سوچتے ہیں۔ 
687,286,moeen,کس طرح؟ 
688,286,anwar,وو چھوڑو تم، ابھی تم کو سب بات تھوڑی بتائے گا، لیکن ایک بات یقین ہے کہ ہم ادھر ایک سینما خریدیں گے، ایک ڈی وی ڈی کی دکان اور ایک ہوٹل خریدیں گے، چارپائی ہوٹل۔ 
689,286,moeen,تو خان صاحب اتنا پیسہ کہاں سے آئے گا؟ 
690,286,anwar,ہم کو فرینڈز آف پاکستان کا ضرورت نہیں ہے۔ ہمارے پاس خود بہت پیسہ ہے، اللہ کا فضل ہے۔ 
691,286,moeen,آپ برا مت مانئیے گا۔ 
692,286,anwar,نہیں، نہیں، میں کیوں برا ماں لاؤں، برا ماننے والا بات ہو گا تو پکا بات ہے برا مانیگا ۔ 
693,286,moeen,آپ پہلے خان صاحب ہیں جن کو یہ جو عدل آیا ہے، قانون نیا انصاف کا، اس سے ڈر لگ رہا ہے۔ 
694,286,anwar,دیکھو ہم چوبیس گھنٹا جو ہے وہ دعا مانگتا ہے۔ اب تم سوچو بغیر رات کا دعا مانگتے ہوئے میں کیسا لگے گا؟ قیسہ دعا مانگیے گا؟ 
695,286,moeen,نظام عدل- چلیں، میں تو سمجھ رہا ہوں کہ سوات کے لوگ جو ہیں وہاں سکون سے رہ رہے ہیں۔ سب کچھ بدل گیا ہے۔ لڑکیوں کے اسکول کھل گئے ہیں- 
696,286,anwar,لڑکیوں کا اسکول تو مٹی کا ڈیڑ ہوتا، میرا خیال ہے ڈیڑھ کھل گیا ہوگا۔ 
697,286,moeen,ا- خان صاحب میری دعا ہے کہ آپ خوش رہیں۔ 
698,286,anwar,ہاں، تم بھی خوش رہو۔ تم، دنیا خوش رہے، ہمارا تو شرو سے ہی یہ خیال ہے۔ ہم تو یہ بولتے ہیں سب خوش رہو بھائی! سب خوش رہو! یہ بتاؤ تم کو ڈی وی ڈی چاہیے؟ 
699,286,moeen,کون سی ہے؟ 
700,286,anwar,ملک کا حالات کے بارے میں، لیکن اس میں چار پانچ جو ہے غیر ملکی عورت بھی ہے۔ 
701,286,moeen,نہیں، مجھے نہیں چاہیے۔ 
702,286,anwar,نہیں چاہیے، چھوڑو۔ 
703,286,moeen,اچھا آپ کو تو میوزک کا بھی شوق ہے۔ فلم کا بھی ہے- 
704,286,anwar,بینجو پھیلاتا ہوں، بینجو، بینجو۔ 
705,286,moeen,کچھ چیز سنانگے پشتو گیت یا کچھ چیز- 
706,286,anwar,گانا نہیں آتا ہے، بینجو بجاتا ہے۔ اس پر دھن سنا سکتا ہیں۔ ٹنگ، ڈنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، ڈرنگ، زما جنانا مڑوا میخے، بس اتنا آتا تھا۔ 
707,286,moeen,بہت بہت شکریہ، ماشاءاللہ! کیا اچھا سٹار بجاتے ہیں آپ! یہ سٹار تھا؟ 
708,286,anwar,بینجو، بینجو۔ 
709,286,moeen,بینجو؟ 
710,286,anwar,بینجو نہیں ہوتا ہے، اس کا کیا بولتا ہے؟ 
711,286,moeen,بینجو؟ 
712,286,anwar,ہاں، وہی، وہی۔ سمجھ میں آگیا لیکن پھر بھی پوچھتا ہے تمہیں، بینجو، بینجو۔ 
713,298,anwar,السلام علیکم. لوس ٹاک کے ساتھ انور مقصود آپ کی خدمت میں。 لوس ٹاک میں جو آج میرے مہمان ہیں ان کیلئے پہلے ایک شعر پیش کرنا چاہتا ہوں۔ چاہیے خانہ دل کی کوئی منزل خالی، شائد آجائے کسی دن کوئی مہمان عزیز۔ آج، لوس ٹاک میں میرے مہمان ہیں بھارت کے وزیراعظم محترم منموہن سنگھ۔ سلام علیکم۔ 
714,298,moeen,سلام، نمستے۔ ابھی آپ نے میرا انتروڈکشن کراتے ہوئے، آپ نے علامہ اقبال کی کویتا پڑھی۔ 
715,298,anwar,آپ نے کیسے پہچانا؟ 
716,298,moeen,ٹو بی آنسٹ، پارٹیشن سے پہلے وہ ہمارے کاوی تھے۔ 
717,298,anwar,سر میں نے دعوت دی ہے آپکو آج لوس ٹاک میں جوحالات تھےان پہ بات کرنے کیلئے۔ 
718,298,moeen,"دیکھیں... جب مجھے یہ سوچنا ملی کہ آپ میرا انٹرویو کرنا چاہتے ہیں, تھن آئی تھاٹ فار اے مومنٹ, کہ ان حالات میں انٹرویو کی کیا ضرورت تھی؟ "
719,298,anwar,ی- 
720,298,moeen,ایڈونٹ سی انی ریذن دیت وائی یو شڈ انٹرویو می۔ 
721,298,anwar,"نہیں سر, آپ تشریف لائے بہت بہت شکریہ. میں چاہ رہا تھا کچھ آپ کہیں, کچھ میں کہوں, کچھ آپ سنیں, کچھ میں سنوں- "
722,298,moeen,"ابھی آپ نے علامہ اقبال کی کویتا میں سے کچھ پڑھا, تو میں بھی ہندستان کے ایک ایسے کوی ہیں جن کی بڑی چرچا ہے, انکا نام ہے جاوید اختر۔ جاوید اختر نے کہا مہ انکی کویتا آپکو سناتا ہوں, کچھ نہ کہو, کچھ بھی نہ کہو, کیا کہنا ہے, کیا سننا ہے, مجھ کو پتا ہے, تم کو پتا ہے- "
723,298,anwar,"یہ تو فلمی گانا ہے, لوس سٹوری نائینٹین فوٹی کا۔ "
724,298,moeen,وری کرکٹ۔ دیکھیں نائینٹین فوٹی سے پہلے انڈیا اور پاکستان کی جو پریم کہانی تھی، دیت واز ڈیری پاپولر۔ 
725,298,anwar,مگر سر انیس سو چالیس میں تو پاکستان بنا ہی نہیں تھا۔ 
726,298,moeen,دس اس دی ریژن آیم ٹیلنگ یو دس- 
727,298,anwar,پاکستان کو تو بننا تھا سر۔ 
